url,title,address,bed,bathrooms,car_spaces,price,description,listing_agent,image_urls,scraped_at
https://harcourts.net/au/office/property-hub/listing/r2-4792933-925-medinah-avenue-robina-qld-4226,Luxury Main River Living in Prestigious Sorrento,"925 Medinah Avenue, Robina, QLD 4226",5,3,4,Contact Agent,"Sophisticated Luxury Residence with Expansive Golf Course VistasCommanding attention from its elevated northeast aspect on a generous 815sqm block, this architecturally designed masterpiece offers the ultimate in lifestyle and sophistication overlooking the prestigious Glades Golf Course. The home blends contemporary luxury with effortless indoor-outdoor living. An expansive open plan layout connects seamlessly to the outdoors through wide glass sliders, creating a light filled sanctuary with panoramic golf course views.The state-of-the-art kitchen is a showstopper, complete with stone benchtops, waterfall edges, premium integrated appliances, a butler's pantry and elegant pendant lighting. Entertain with ease as the living and dining zones spill onto a spacious, covered alfresco area complete with ceiling fans, heaters and built in fire pit for year-round comfort. The outdoor retreat continues with a sleek infinity edge pool, glass framed spa and a thoughtfully landscaped yard featuring an Olympic size in-ground trampoline. Whether you're hosting friends or soaking in the sunset, this setting is designed to impress. Offering five spacious bedrooms with full height built in robes and striking black cabinetry, the home is anchored by a luxe master suite featuring a large walk-in robe and stunning ensuite. With three designer bathrooms, two powder rooms, multiple living spaces and a dedicated home office, there's room for everyone. A secure four car garage with roller doors and buggy access to the golf course adds ultimate convenience for active lifestyles. Set at the end of a quiet cul-de-sac, your minutes from Somerset College, Bond University, Robina Town Centre and the M1 combining luxury living with everyday convenience. This is a rare opportunity to secure a home of this calibre in one of the Gold Coast's most tightly held enclaves.- Luxury striking residence with expansive golf course views- 5 king size bedrooms, 3 bathrooms + 2 powder rooms- Multiple living areas plus additional home office overlooking golf course- Security roller shutters at the front and rear of the home for the ultimate lock ‘n’ go- Chef's state of the art kitchen with butler's pantry & high-end appliances- Wow factor heated infinity pool and glass framed spa with smartphone control- Alfresco entertaining area with ceiling fans, heaters and natural gas fire pit- Olympic sized in-ground trampoline, perfect playground for kids- Ducted air-conditioning, skylights, and high ceilings throughout- Automated smart home system for climate and pool- Double glazed windows and doors, retractable fly screens- Secure four car garage with roller doors and buggy access to the golf course- Beautifully landscaped gardens, 15kW solar power system- Council Rates $2,114.98/year approx.- Water Rates $1,533.76/year approx.- Body Corporate Fees - $84.53/week approx.- Rental return per week - $2,300 - $2,500 approx.Added 24 November, 2025Property ID: #R2-4792933Show More","Isaac Genc, Frank Kasikci, Harcourts Property Hub - Robina","['https://listings-photos.cloudhi.io/properties/1082926/77afddd4-3511-4272-9d39-83e48cd35b53.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082926/c4ff79c2-e95d-4282-a771-ed4db95826b2.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082926/a7012d40-5fc1-462c-9578-a7e6e8d44e58.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082926/0dd34b46-f808-4107-aec4-06dbd85aeabb.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082926/8879a57e-33ac-4e15-93e5-22a1f9d39e2c.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082926/01d6bb1d-3842-4ab6-af86-4f8b6485c693.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/26178589-1c0a-473b-8bdb-9f27683f252d.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/5571dff7-ce90-44b8-8def-911fa99305a3.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/3a9c6510-f8fa-491b-a861-7ff7f097ef60.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/31955932-e49a-4920-8b91-8a6155d432a5.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/0cfef8ed-18d1-42c5-ae89-84a6f3cbe843.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/7e6c54ae-acb4-4af3-8b9e-762d325464d5.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/83bcb1d8-1fcb-471b-98f1-c2e552a17c1d.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/8987d1ff-7c69-46a9-909f-4becb0db8e56.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/eba87b99-0a89-41b0-9f80-b856954145e7.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/95243588-0177-4bcf-b75a-d453d2e2f5e8.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/5a2581bd-392c-4228-b805-704890929a1a.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/8b7822a4-ed72-4304-9738-c6cb044ff989.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/0ca3ce02-a05b-4da9-9bbf-2e23a23ab0ff.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/1eceedeb-a896-4ab3-b5ca-b0cc7b94e283.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/da9decf7-dd29-4596-8867-3c798123760b.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/b6c28167-56c5-4d34-a216-16ec055f0d6b.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/83baa6d2-ed3d-45e6-a773-2d214737aeb7.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/f84341c1-e300-43d8-842a-693f303271d2.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082926/3794b1e4-d0ef-4cbd-93fd-ceb7ec254cc4.jpg/50x50', 'https://resources.cloudhi.io/images/harcouts-office-default-thumb.jpg', 'https://resources.cloudhi.io/images/need-to-sell.png', 'https://listings-photos.cloudhi.io/properties/1062868/047a9992-8086-4a8e-a468-e314a07cb267.jpg/30x30', 'https://resources.cloudhi.io/images/logo/logo.png', 'https://resources.cloudhi.io/images/cma/computer-icon-2.png', 'https://resources.cloudhi.io/images/cma/agents-icon-2.png']",2025-11-25T13:24:06.266814
https://harcourts.net/au/office/property-hub/listing/r2-4791849-38-nardoo-street-robina-qld-4226,"Private Haven with Pool, Entertaining Area & Modern Charm","38 Nardoo Street, Robina, QLD 4226",4,2,2,Submit Best Offers by 8th December,"A Luxe Haven Designed for Effortless Living, Entertaining & Inspired ComfortWelcome to a beautifully curated home where contemporary luxury meets everyday ease. Thoughtfully upgraded throughout, this low-maintenance home is perfectly crafted for families, creatives, and professionals seeking a refined lifestyle with seamless indoor-outdoor flow.Step inside to discover open plan living framed by large sliding doors adorned with security fly screens and deadlocks, inviting abundant natural light while maintaining year-round comfort. All bedrooms feature built-in robes, white shutters, and individual split systems, with the master further enhanced by its own split system and a tranquil private outdoor nook, ideal for a spa, sauna, or creative retreat.Both bathrooms have been fully renovated, showcasing premium finishes including a floating bath and heating lamp, delivering a spa-like experience at home.The kitchen is equipped with Robinhood appliances, a Bosch dishwasher, and a hot & cold Zip tap, ensuring style and convenience at every turn.A dedicated dry room laundry, UV-protected for unpredictable weather, takes the stress out of washing days, while the hallway provides generous double-door storage. An additional workspace offers functionality, complete with black pull-down shutters for privacy when working from home.Entertaining is effortless on the newly renovated deck, complemented by rose gold lighting, stainless steel ceiling fans, and expansive backyard vistas. The showpiece of the property is the heated pool, resting on quality foundations and surrounded by artificial grass, ambient pool lighting, a covered equipment area, and the luxury of an outdoor shower, your own private resort.Sustainability is seamlessly integrated with solar panels, while stylish upgrades such as new flooring enhance the home’s modern aesthetic.Perfectly combining sophistication with practicality, this exceptional property invites you to simply move in and enjoy the lifestyle it promises.Price Disclaimer: This property is being sold without a price & therefore a price guide cannot be provided. The website may have filtered the property into a price bracket for website functionality purposes only.Property Features:• Heated swimming pool with fountain• Solar power system• UV-protected dry-room laundry for all-weather drying• Ideal for entertaining with seamless indoor-outdoor flow• Both bathrooms fully renovated, including floating bath and heating lamp• New flooring throughout• Hot & cold Zip tap in kitchen• Robinhood kitchen appliances• Bosch dishwasher• Open plan living and dining• Large sliding doors with security fly screens and deadlocks• Rose gold feature lighting• Stainless steel ceiling fans• Newly renovated outdoor deck• Private outdoor space off the master bedroom-perfect for spa/sauna/creative use• Built-in robes in all bedrooms• White plantation shutters• Split-system air conditioning in all rooms except the office• Master bedroom includes its own split system• Artificial grass for low-maintenance living• Double-door hallway storage• Office with black pull-down shutter• Outdoor shower in pool area• Pool area lighting• Covered pool equipment area• Low-maintenance property design• Work-from-home spaceAdded 24 November, 2025Property ID: #R2-4791849Show More","Leanne Jenke, Harcourts Property Hub - Robina","['https://listings-photos.cloudhi.io/properties/1082677/fdef8b02-65e2-4579-a066-38093ce92e8c.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082677/957164bc-f890-460e-8e2c-4c73affea7c5.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082677/ef40c2ef-926b-45c2-82c2-efb9e73a1dce.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082677/f667917c-be7e-47f9-b37a-3531f48691c7.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082677/eb271373-6173-4884-90e1-e6429de9db1a.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1082677/90bef886-88b0-4b6d-ab36-c51a5907e171.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/033d88d0-cf82-4aeb-87cc-756534fe9c44.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/b138db36-c7e6-425a-92f6-70eae9610888.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/a3b07acd-3b88-4da3-b1f4-749bbceca84e.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/090b9c2f-e30b-43b3-8048-66d44ba00545.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/271f0988-ec97-44ff-8dcd-cf2f0c674d1c.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/927c7c86-d484-4571-acf9-8ac18ab6df26.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/485977e1-5940-4505-9a88-5f6526bef5c3.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/851467b9-f123-4bc3-a544-ada606c03734.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/0255ab25-8125-403f-b842-f6c34314df6c.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/967e743e-8124-497c-b5b1-db534d6286ea.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/cd5e989f-8bfc-4c29-82ca-46e46d4248ad.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/66f5e56a-2fb7-4af0-b460-da3a2e446a14.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/8e3f62ad-84c1-4e92-a29e-eb5fe4bb6170.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/610acc0a-50fb-4dcb-bb65-70d5a53a4a4f.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/236c75bc-5517-4017-b752-5b17b1d5164a.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/e489971c-27a9-4649-954b-291090eb1b52.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/fa20f1aa-feb6-4924-8b73-4988b126b23b.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/85d9aec9-9da6-4e8f-9dc4-11b3aa867581.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/0946dc27-f394-486e-8f76-2459995fbc8b.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1082677/4428b5e8-189e-4d94-99c1-47c089bc6790.jpg/50x50', 'https://resources.cloudhi.io/images/harcouts-office-default-thumb.jpg', 'https://resources.cloudhi.io/images/need-to-sell.png', 'https://listings-photos.cloudhi.io/properties/1081854/65cbaa55-79e6-42ad-b222-c239df027333.jpg/30x30', 'https://resources.cloudhi.io/images/logo/logo.png', 'https://resources.cloudhi.io/images/cma/computer-icon-2.png', 'https://resources.cloudhi.io/images/cma/agents-icon-2.png']",2025-11-25T13:24:13.254945
https://harcourts.net/au/office/property-hub/listing/r2-4800579-66-31-langport-parade-mudgeeraba-qld-4213,UNDER CONTRACT - OPEN HOME CANCELLED,"66/31 Langport Parade, Mudgeeraba, QLD 4213",3,2,2,"Offers above $1,299,000","Immaculate Single-Level Villa – Secure Low-Maintenance LifestyleAbsolutely perfect for 1st home buyers, young families and the very astute investor! This immaculate 3 bed, 2 bath freestanding home is privately positioned within the exclusive ‘Somerset Views’ estate and boasts outstanding amenities including swimming pool, gymnasium and family BBQ area.Featuring modern upgrades throughout, this spacious single-level villa offers effortless living in a quiet, secure community. With a freshly painted exterior, refurbished roof and beautifully updated interiors, this home delivers the ideal low-maintenance lifestyle without compromise.The open-plan layout features a light-filled lounge, dining and kitchen zone comprising hybrid engineered timber flooring, neutral décor and ducted air-conditioning for year-round comfort. The well-appointed kitchen includes 2Pac cabinetry, quality S/S appliances and excellent storage, making meal preparation both practical and enjoyable.The master suite is generously sized and features a triple mirrored built-in robe, ceiling fan, ducted AC and a private ensuite. The main bathroom offers a stone-top vanity, bathtub and separate shower which nicely serves bedrooms two and three, also featuring mirrored built-in robes, ceiling fans and ducted AC comfort.Entertaining is effortless with an expansive undercover alfresco featuring an insulated flyover roof and fully enclosed, low-maintenance surrounds. High-quality Astro turf, new concrete retaining walls and colorbond fencing create a private outdoor space that is ideal for year-round enjoyment.Enviable features include:Stylish 3 bed, 2 bath, 2 car single level villa in secure gated communityOpen plan lounge | dining | kitchen featuring neutral decor throughoutWell-appointed kitchen featuring 2Pac cabinetry and quality S/S appliancesCovered insulated flyover with fully enclosed low-maintenance rear gardenResort style swimming pool, gymnasium and family BBQ areaSpacious master featuring triple mirrored BIR, ceiling fan, ducted A/C and a private ensuite2 additional spacious bedrooms both feature mirrored BIR’s, ceiling fans and ducted A/CMain bathroom comprising a stone-top vanity, bathtub and separate showerDucted air-conditioning throughout6.6kW solar electricity systemHybrid engineered timber flooringFreshly painted exterior & refurbished roofPositioned in an ultra-convenient location, this villa is within easy reach of Kings Christian College, Somerset College, Clover Hill State School, parks, walking tracks and public transport. You’re also only a short drive to Robina Town Centre, Robina Hospital, Robina Train Station, Mudgeeraba Village and have quick access to the M1 for easy commuting.Homes offering this value and location are rare and don’t last long. The opportunities and options on offer make this an absolute must to inspect! Call the Stephen Hollyer Team today!Added 20 November, 2025Property ID: #R2-4800579Show More","Stephen Hollyer, Harcourts Property Hub - Robina","['https://listings-photos.cloudhi.io/properties/1081918/c249e102-5539-4a69-abd2-9a91e4291acc.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081918/ddb192c9-efbd-43f1-888b-d478c05f850e.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081918/3416309d-ecb3-46fc-b091-f89533436314.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081918/1325dccf-79f1-47fd-a2c6-038c929e2252.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081918/1d753671-4687-46be-a356-40c5fb8f49d6.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081918/a26c02f0-774b-4f20-b25c-6134ed0d7555.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/3539321f-3cd0-4540-8bd4-401be7845270.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/f7b4e699-5c5a-430f-b089-b4b427fb0508.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/c0c615de-63ec-4a44-8821-0fd2e4db3caa.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/c598b9e3-8f35-4194-adde-8034f0d7c3f1.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/6185d38c-9656-467d-9b16-4ba51ee6137e.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/a3b79615-62cd-4f84-8aa6-e50ad75f4e81.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/8ab589f2-502d-4303-a9a6-2fe22acbfc21.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/6d3820c4-4bee-46e0-84c0-ff937d8866b9.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/32ad98ad-4a15-4030-bae8-015615d8cfe6.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/e2bbc040-4865-4955-bb56-1fbd61b8e802.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/4a8d78f1-4a7b-4348-bef9-cb3c38667da2.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081918/37b5a277-13fa-4930-956c-fb8c91c38b7f.jpg/50x50', 'https://resources.cloudhi.io/images/floor-area.png', 'https://resources.cloudhi.io/images/harcouts-office-default-thumb.jpg', 'https://resources.cloudhi.io/images/need-to-sell.png', 'https://listings-photos.cloudhi.io/properties/1070923/898cea1b-29c4-4511-87d7-346b54102fb1.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1081355/36688807-60dc-4053-b590-d20d4b33d517.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1079587/5be1aebb-4cbe-4a51-a43a-f86258a48b53.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1057071/41eb75b4-27a0-432d-98c6-ea1f3ee9d220.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1075909/5fb93ce3-9c1b-4515-b6a7-bdd54d6ccdfc.jpg/30x30', 'https://resources.cloudhi.io/images/logo/logo.png', 'https://resources.cloudhi.io/images/cma/computer-icon-2.png', 'https://resources.cloudhi.io/images/cma/agents-icon-2.png']",2025-11-25T13:24:20.214047
https://harcourts.net/au/office/property-hub/listing/r2-4795151-58-swanton-drive-mudgeeraba-qld-4213,UNDER CONTRACT - OPEN HOME CANCELLED,"58 Swanton Drive, Mudgeeraba, QLD 4213",3,2,2,"Offers above $1,299,000","Immaculate Family Lifestyle – Turn-Key Living in Sought-After Glenwood ParkPerfectly presented and exceptionally maintained, this immaculate low-set family home offers effortless living with modern upgrades throughout. Positioned on a generous block with excellent street appeal, a freshly painted exterior and refurbished roof, this quality residence delivers the ideal blend of style, comfort and low-maintenance living.Designed for practical family living and easy entertaining, the home features a functional layout with open-plan living, quality finishes and a seamless indoor–outdoor lifestyle.The spacious entry foyer flows through to a light-filled open-plan kitchen, dining and lounge area, complete with hybrid timber-look flooring, LED lighting and split-system air-conditioning for year-round comfort. Sliding doors open to a large 10m undercover alfresco, overlooking a fully enclosed and landscaped rear yard — a private space ideal for children, pets and with ample room for a pool.The kitchen has been tastefully upgraded and includes new quality S/S appliances, including a Franke oven, induction cooktop, Oliveri sink, and plenty of cupboard space.The master suite is generous in size and features new carpet, built-in robes, split-system air-conditioning and a stylish ensuite with stone-top vanity, quality fittings and a separate shower. Bedrooms two and three are also spacious and include built-in robes, new carpet, new ceiling fans and freshly painted interiors. The main bathroom mirrors the home’s modern finish with a stone-top vanity, bath and separate shower.A long list of thoughtful upgrades enhances both livability and value, including:Freshly painted exterior, refurbished tile roof & guttersFully insulated roof + insulated/lined garage doorNew LED downlights throughout (incl. garage)10M covered alfresco with fully enclosed low-maintenance surroundsHard-wired security system with 6 cameras (app-operated)New ‘Crimsafe-style’ front security door & ensuite security screensSecurity screens and keyed locks on all other windows & doorsNew Franke oven, induction cooktop & Oliveri sinkHybrid flooring through living/kitchen/dining + new carpet in all bedroomsNew air-conditioning units in main living & master bedroomPlantation shutters to front bedroom + new curtains & blinds throughoutCompliant smoke alarmsSensor lights front & backFTTP internet + 5G capabilityDux 250L hot water systemGarden sprinkler system + garden shedWith nothing left to do but move in and enjoy, this exceptional home offers a rare opportunity to secure a quality property in the highly sought-after Glenwood Park Estate. Situated within a short walk from Clover Hill State School, Somerset College, local parks, public transport and Robina Town Centre, this spacious brick and tile home is ideal for families, downsizers or investors looking to secure a quality home in one of the area’s most family-friendly enclaves.This quality combination of home, land and lifestyle make this an absolute must to inspect. Secure your families’ future in one smart move and call Stephen today.Added 19 November, 2025Property ID: #R2-4795151Show More","Stephen Hollyer, Harcourts Property Hub - Robina","['https://listings-photos.cloudhi.io/properties/1081355/36688807-60dc-4053-b590-d20d4b33d517.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081355/bae74c9f-ad06-4b89-b151-2b2fe0b21bfd.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081355/c754b3d5-29a8-46c5-ba0a-c0c9f8143564.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081355/6b1d3ff6-0183-4e58-b303-045ead6512bc.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081355/e0376590-c172-40fb-926f-d4f3ca1ed4c7.jpg/1000x750', 'https://listings-photos.cloudhi.io/properties/1081355/739a3472-967a-46eb-a153-e698f078e839.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/ce589594-fd52-4cf2-9e38-4b4b47655932.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/e597fdb1-6bd6-42ae-845d-f26b2d4ca9c1.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/2bd5e1e8-63ca-42a5-b428-b665654610e8.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/a4900f38-3fcb-4c3f-8e4b-38bbb7733491.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/383674f8-2fe0-4909-9359-1010c651a113.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/3f1c9900-ac4f-4235-ba36-b3f42492db00.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/d550d70e-c52d-4b03-8498-e27249da1621.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/d411762c-da1d-44a3-8ce3-3f8f727a6604.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/e27a60c7-eba9-4934-844c-98e6ecb05195.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/0969b83d-19ec-4d4b-8c7a-7b01383d449c.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/dab4784c-321b-486e-a7d6-27051617f051.jpg/50x50', 'https://listings-photos.cloudhi.io/properties/1081355/db2b633d-5d8f-468d-a76a-e05b5ae2c031.jpg/50x50', 'https://resources.cloudhi.io/images/harcouts-office-default-thumb.jpg', 'https://resources.cloudhi.io/images/need-to-sell.png', 'https://listings-photos.cloudhi.io/properties/1070923/898cea1b-29c4-4511-87d7-346b54102fb1.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1079587/5be1aebb-4cbe-4a51-a43a-f86258a48b53.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1057071/41eb75b4-27a0-432d-98c6-ea1f3ee9d220.jpg/30x30', 'https://listings-photos.cloudhi.io/properties/1075909/5fb93ce3-9c1b-4515-b6a7-bdd54d6ccdfc.jpg/30x30', 'https://resources.cloudhi.io/images/logo/logo.png', 'https://resources.cloudhi.io/images/cma/computer-icon-2.png', 'https://resources.cloudhi.io/images/cma/agents-icon-2.png']",2025-11-25T13:24:27.377783
